ANO,IBGE7,NOME,TTREVA_EF_TOTAL,TTREVA_EM_TOTAL,TXMOINF,TXBRUTAMORT,TXCOBPLP,PINTERDRSAI,REN_PIBPC_D,REN_PVAAGR,REN_PVAIND,POP_TOT
2016,4115507,Marumbi,,,37.04,10.50,7.65,7.40,9.47,31.08,3.90,4760
2016,4115606,Matelândia,,,8.03,6.63,16.48,5.86,28.58,20.30,31.97,17491
2016,4115705,Matinhos,,,6.33,8.39,13.11,0.41,18.99,0.12,7.79,33024
2016,4115739,Mato Rico,,,26.32,6.90,0.30,2.30,13.92,55.39,3.52,3622
2016,4115754,Mauá da Serra,,,12.99,5.98,5.08,1.03,18.16,21.79,22.34,9874
2016,4115804,Medianeira,,,13.24,7.03,26.78,5.75,24.58,7.99,25.99,45239
2016,4115853,Mercedes,,,0.00,9.01,28.03,2.34,24.40,33.74,10.77,5437
2016,4115903,Mirador,,,0.00,7.31,5.94,9.27,24.83,66.70,3.32,2324
2016,4116000,Miraselva,,,0.00,7.98,7.39,1.28,14.24,37.65,4.60,1880
2016,4116059,Missal,,,15.50,7.64,7.49,7.04,20.24,36.47,7.92,10863
2016,4116109,Moreira Sales,,,14.60,9.55,14.72,1.79,12.68,29.73,8.77,12664
2016,4116208,Morretes,,,8.58,7.10,9.39,3.38,12.16,17.29,10.23,16488
2016,4116307,Munhoz de Melo,,,41.67,10.17,8.01,0.91,14.34,51.77,4.10,3934
2016,4116406,Nossa Senhora das Graças,,,16.39,8.11,4.05,3.94,11.76,46.56,4.91,4070
2016,4116505,Nova Aliança do Ivaí,,,0.00,3.27,4.65,0.55,17.03,43.64,4.04,1527
2016,4116604,Nova América da Colina,,,0.00,5.35,2.70,5.04,16.01,42.79,11.36,3549
2016,4116703,Nova Aurora,,,7.63,7.71,18.79,1.25,30.31,41.29,9.54,11418
2016,4116802,Nova Cantu,,,10.64,8.50,8.41,8.90,20.18,46.29,4.00,6471
2016,4116901,Nova Esperança,,,12.38,7.15,26.26,3.40,15.64,13.16,16.01,27986
2016,4116950,Nova Esperança do Sudoeste,,,0.00,7.31,6.19,1.37,13.59,46.57,6.89,5200
2016,4117008,Nova Fátima,,,0.00,7.90,5.71,5.70,16.50,28.97,8.91,8357
2016,4117057,Nova Laranjeiras,,,56.60,6.36,0.95,2.99,10.95,44.73,3.93,11947
2016,4117107,Nova Londrina,,,12.74,6.53,12.97,4.96,14.97,9.00,18.92,13478
2016,4117206,Nova Olímpia,,,13.16,9.47,7.58,0.66,8.61,25.63,5.85,5806
2016,4117214,Nova Santa Bárbara,,,18.18,9.79,3.94,1.36,11.61,33.59,5.98,4190
2016,4117222,Nova Santa Rosa,,,0.00,8.97,27.03,8.77,25.38,36.55,9.68,8140
2016,4117255,Nova Prata do Iguaçu,,,8.40,7.83,3.27,4.54,18.71,41.63,8.98,10733
2016,4117271,Nova Tebas,,,37.04,11.14,1.97,5.04,12.50,45.56,3.37,6644
2016,4117297,Novo Itacolomi,,,27.78,8.26,3.47,1.89,13.87,45.12,7.67,2907
2016,4117305,Ortigueira,,,16.13,7.51,4.49,3.49,34.71,18.58,52.08,23308
2016,4117404,Ourizona,,,0.00,7.73,27.70,0.80,18.67,46.66,4.40,3491
2016,4117453,Ouro Verde do Oeste,,,13.89,6.00,22.17,1.49,18.70,47.16,7.00,6000
2016,4117503,Paiçandu,,,6.40,5.89,25.47,1.80,12.89,5.83,12.80,39728
2016,4117602,Palmas,,,12.36,6.70,9.69,2.01,14.63,10.96,22.47,48339
2016,4117701,Palmeira,,,9.05,6.90,8.73,2.58,25.35,28.22,24.72,33889
2016,4117800,Palmital,,,5.21,7.19,2.71,4.05,11.33,29.02,5.92,14332
2016,4117909,Palotina,,,2.21,6.30,22.02,2.73,41.57,16.92,23.86,31115
2016,4118006,Paraíso do Norte,,,17.96,5.99,13.27,4.78,16.31,11.98,24.31,13180
2016,4118105,Paranacity,,,6.90,6.18,28.34,2.00,18.25,20.32,26.08,11168
2016,4118204,Paranaguá,,,9.28,7.09,32.12,4.38,36.33,0.14,31.28,151829
2016,4118303,Paranapoema,,,0.00,6.16,7.13,2.58,12.70,45.60,3.59,3084
2016,4118402,Paranavaí,,,7.88,7.33,20.30,0.29,16.96,8.52,18.81,87316
2016,4118451,Pato Bragado,,,0.00,7.45,18.01,1.79,18.67,34.59,13.53,5369
2016,4118501,Pato Branco,,,12.31,5.93,29.22,1.47,27.69,7.76,24.52,79869
2016,4118600,Paula Freitas,,,,7.92,2.91,2.64,27.64,41.33,7.97,5808
2016,4118709,Paulo Frontin,,,11.63,5.87,1.57,0.51,24.42,56.73,7.28,7326
2016,4118808,Peabiru,,,5.99,8.19,11.93,1.01,14.42,34.49,4.43,14171
2016,4118857,Perobal,,,0.00,7.13,2.77,0.80,17.34,48.95,8.49,6029
2016,4118907,Pérola,,,27.97,10.16,4.26,1.50,21.32,11.38,44.28,11020
2016,4119004,Pérola d&apos;Oeste,,,0.00,7.90,3.23,3.87,15.75,40.16,4.26,6710
2016,4119103,Piên,,,18.40,5.76,11.93,3.90,37.24,20.46,50.85,12334
2016,4119152,Pinhais,,,10.02,6.03,34.87,1.09,27.88,0.03,24.29,128256
2016,4119202,Pinhalão,,,9.26,8.55,2.44,0.14,16.35,44.62,12.52,6433
2016,4119251,Pinhal de São Bento,,,64.52,9.09,0.36,10.27,11.56,49.25,3.96,2749
2016,4119301,Pinhão,,,11.58,6.75,3.55,2.45,39.02,9.53,73.24,32152
2016,4119400,Piraí do Sul,,,13.70,8.04,7.14,1.04,18.10,32.26,22.39,25117
2016,4119509,Piraquara,,,17.50,5.49,15.17,1.25,7.09,3.09,15.24,106132
2016,4119608,Pitanga,,,11.36,7.73,6.30,4.05,16.82,28.69,9.32,32215
2016,4119657,Pitangueiras,,,0.00,7.72,4.57,2.02,14.52,46.88,4.26,3107
2016,4119707,Planaltina do Paraná,,,33.90,7.23,7.95,0.58,15.09,29.75,17.37,4290
2016,4119806,Planalto,,,7.87,8.41,2.28,17.31,14.22,32.30,12.32,13907
2016,4119905,Ponta Grossa,,,10.86,6.88,25.96,0.76,25.25,2.40,34.80,341130
2016,4119954,Pontal do Paraná,,,13.70,7.68,31.94,0.82,12.66,0.52,16.28,24878
2016,4120002,Porecatu,,,11.90,6.92,14.31,3.30,30.25,5.08,63.75,13863
2016,4120101,Porto Amazonas,,,0.00,4.57,4.35,0.00,14.03,27.06,26.83,4809
2016,4120150,Porto Barreiro,,,0.00,3.97,0.91,5.53,16.47,52.48,3.64,3527
2016,4120200,Porto Rico,,,0.00,8.43,6.36,2.02,15.66,25.17,6.07,2610
2016,4120309,Porto Vitória,,,0.00,7.72,1.83,1.46,9.31,33.15,6.26,4146
2016,4120333,Prado Ferreira,,,34.48,8.94,5.61,1.70,17.99,29.84,17.73,3693
2016,4120358,Pranchita,,,30.77,8.70,2.74,13.73,22.87,37.42,7.54,5517
2016,4120408,Presidente Castelo Branco,,,0.00,6.56,22.14,1.08,14.01,33.53,7.58,5186
2016,4120507,Primeiro de Maio,,,8.93,7.63,12.80,0.54,16.00,32.66,5.02,11265
2016,4120606,Prudentópolis,,,13.22,7.25,3.24,1.86,13.53,32.30,8.24,51849
2016,4120655,Quarto Centenário,,,21.28,7.51,10.93,5.53,30.70,51.74,8.54,4794
2016,4120705,Quatiguá,,,54.95,10.35,4.58,4.38,15.77,16.70,9.87,7441
2016,4120804,Quatro Barras,,,6.02,5.99,32.13,0.41,36.98,0.52,35.10,22353
2016,4120853,Quatro Pontes,,,39.22,9.72,38.29,0.51,26.46,45.45,12.27,4014
2016,4120903,Quedas do Iguaçu,,,8.62,6.55,8.19,6.21,25.35,9.35,60.65,33265
2016,4121000,Querência do Norte,,,5.56,6.59,4.42,2.58,10.82,30.83,6.84,12284
2016,4121109,Quinta do Sol,,,0.00,8.10,10.22,1.29,22.62,45.61,3.85,4941
2016,4121208,Quitandinha,,,21.55,7.70,3.37,4.15,10.88,33.08,5.57,18578
2016,4121257,Ramilândia,,,0.00,4.54,5.53,6.02,12.72,47.76,4.08,4410
2016,4121307,Rancho Alegre,,,23.26,9.81,7.67,3.20,16.60,49.41,6.15,3977
2016,4121356,Rancho Alegre D&apos;Oeste,,,117.65,8.88,11.97,7.10,32.82,50.63,10.86,2816
2016,4121406,Realeza,,,4.17,6.80,9.01,2.78,22.50,18.72,11.14,17068
2016,4121505,Rebouças,,,18.60,7.84,1.89,4.16,14.45,41.08,12.69,14926
2016,4121604,Renascença,,,9.71,7.74,5.41,0.50,23.96,46.25,6.40,6981
2016,4121703,Reserva,,,10.05,7.54,4.70,3.63,14.12,36.78,9.23,26643
2016,4121752,Reserva do Iguaçu,,,18.87,4.95,4.03,1.36,12.45,45.87,9.55,7872
2016,4121802,Ribeirão Claro,,,26.49,9.41,5.13,3.73,29.05,12.53,56.27,10945
2016,4121901,Ribeirão do Pinhal,,,15.08,10.37,6.37,6.76,10.48,25.12,7.41,13601
2016,4122008,Rio Azul,,,15.87,7.08,2.18,4.28,21.02,54.37,9.69,15112
2016,4122107,Rio Bom,,,28.57,11.65,4.18,0.40,11.70,42.24,4.35,3348
2016,4122156,Rio Bonito do Iguaçu,,,3.86,6.79,0.75,3.66,13.55,42.95,4.26,13545
2016,4122172,Rio Branco do Ivaí,,,0.00,6.09,7.33,1.36,13.64,35.15,6.22,4104
2016,4122206,Rio Branco do Sul,,,9.90,6.15,13.21,1.18,22.05,4.37,55.47,32369
2016,4122305,Rio Negro,,,5.46,6.36,10.93,1.18,19.99,14.02,30.68,33628
2016,4122404,Rolândia,,,9.06,6.90,20.68,0.94,25.49,9.09,34.92,64028
2016,4122503,Roncador,,,12.35,9.43,5.25,4.69,22.51,45.01,5.42,10921
2016,4122602,Rondon,,,17.09,7.34,21.21,7.26,18.71,24.76,25.56,9535
2016,4122651,Rosário do Ivaí,,,16.67,10.76,2.43,0.00,10.50,33.51,8.12,5298
2016,4122701,Sabáudia,,,17.39,7.07,5.46,0.17,35.15,15.13,25.93,6644
2016,4122800,Salgado Filho,,,0.00,8.84,3.41,0.37,16.64,48.68,3.18,4072
2016,4122909,Salto do Itararé,,,19.61,12.55,0.87,1.03,11.97,50.99,4.08,5179
2016,4123006,Salto do Lontra,,,17.96,6.15,5.71,2.69,15.48,38.38,8.63,14627
2016,4123105,Santa Amélia,,,0.00,8.78,6.81,3.27,12.75,27.02,14.23,3643
2016,4123204,Santa Cecília do Pavão,,,22.73,8.96,7.65,2.41,20.12,24.91,14.63,3570
2016,4123303,Santa Cruz de Monte Castelo,,,18.69,9.46,6.94,0.97,21.48,43.08,6.43,8140
2016,4123402,Santa Fé,,,7.30,7.27,16.87,0.92,13.42,25.64,9.19,11562
2016,4123501,Santa Helena,,,15.24,7.17,6.13,4.99,22.13,29.52,15.79,25665
2016,4123600,Santa Inês,,,80.00,8.02,23.08,2.48,16.20,43.36,7.37,1746
2016,4123709,Santa Isabel do Ivaí,,,0.00,9.01,7.14,15.63,12.87,22.78,9.19,8877
2016,4123808,Santa Izabel do Oeste,,,0.00,5.81,16.52,2.06,13.27,32.70,6.50,14289
2016,4123824,Santa Lúcia,,,18.87,6.81,4.69,1.77,18.41,39.81,14.60,3965
2016,4123857,Santa Maria do Oeste,,,14.49,6.91,1.81,3.39,10.95,40.18,5.73,10861
2016,4123907,Santa Mariana,,,0.00,10.43,8.14,3.57,17.23,37.67,7.48,12369
2016,4123956,Santa Mônica,,,18.18,7.99,5.77,8.41,12.71,38.97,11.90,3882
2016,4124004,Santana do Itararé,,,0.00,10.11,1.30,0.23,12.43,50.43,3.98,5244
2016,4124020,Santa Tereza do Oeste,,,10.42,6.96,12.32,0.71,22.81,26.66,24.57,10489
2016,4124053,Santa Terezinha de Itaipu,,,23.18,5.88,11.12,1.39,15.30,14.54,12.97,22783
2016,4124103,Santo Antônio da Platina,,,16.34,7.62,10.18,7.06,14.68,13.86,11.97,45562
2016,4124202,Santo Antônio do Caiuá,,,0.00,12.00,4.11,2.62,10.96,35.27,4.67,2749
2016,4124301,Santo Antônio do Paraíso,,,95.24,7.80,3.60,3.48,18.84,43.13,8.37,2307
2016,4124400,Santo Antônio do Sudoeste,,,11.07,7.83,2.51,6.62,16.10,29.98,12.38,20059
2016,4124509,Santo Inácio,,,20.83,8.19,14.45,2.14,45.25,15.58,43.97,5494
2016,4124608,São Carlos do Ivaí,,,0.00,7.65,10.05,2.43,26.06,15.84,44.80,6797
2016,4124707,São Jerônimo da Serra,,,7.69,6.16,3.02,1.08,11.74,41.70,3.74,11535
2016,4124806,São João,,,14.08,7.49,13.92,3.48,40.71,20.46,28.44,10676
2016,4124905,São João do Caiuá,,,0.00,9.29,10.30,0.00,11.77,31.29,13.60,6031
2016,4125001,São João do Ivaí,,,7.09,11.43,8.65,3.83,14.51,25.78,4.37,11115
2016,4125100,São João do Triunfo,,,11.30,5.94,1.71,5.55,20.44,64.89,4.48,14815
2016,4125209,São Jorge d&apos;Oeste,,,0.00,7.42,5.02,4.53,18.21,42.79,7.14,9296
2016,4125308,São Jorge do Ivaí,,,40.00,6.87,29.71,5.53,30.66,43.90,3.34,5675
2016,4125357,São Jorge do Patrocínio,,,0.00,8.86,1.05,1.76,12.18,27.71,11.59,5980
2016,4125407,São José da Boa Vista,,,0.00,5.22,1.34,2.74,15.53,57.39,4.98,6512
2016,4125456,São José das Palmeiras,,,0.00,7.83,12.68,0.68,14.23,45.77,6.17,3832
2016,4125506,São José dos Pinhais,,,10.26,5.22,35.59,0.41,44.17,2.71,35.87,302759
2016,4125555,São Manoel do Paraná,,,0.00,7.78,6.23,3.26,15.26,41.29,5.32,2184
2016,4125605,São Mateus do Sul,,,8.70,5.47,13.89,1.35,17.62,27.93,16.05,45000
2016,4125704,São Miguel do Iguaçu,,,11.44,5.96,12.33,2.35,24.79,28.38,10.16,27330
2016,4125753,São Pedro do Iguaçu,,,0.00,10.89,18.02,0.57,18.71,41.28,3.54,6336
2016,4125803,São Pedro do Ivaí,,,26.09,6.08,17.99,0.97,15.98,20.74,20.96,10864
2016,4125902,São Pedro do Paraná,,,0.00,9.76,9.39,7.19,17.80,26.65,22.36,2459
2016,4126009,São Sebastião da Amoreira,,,26.55,8.03,6.40,8.56,14.01,29.37,4.41,8968
2016,4126108,São Tomé,,,12.35,7.56,22.60,2.41,19.18,30.96,21.68,5686
2016,4126207,Sapopema,,,11.90,7.24,4.26,0.52,9.44,31.72,10.64,6906
2016,4126256,Sarandi,,,13.16,6.36,18.88,1.29,10.30,5.78,13.95,91344
2016,4126272,Saudade do Iguaçu,,,38.46,6.65,5.34,6.85,98.55,3.71,87.48,5410
2016,4126306,Sengés,,,20.00,5.11,6.51,0.13,15.39,32.01,24.34,19373
2016,4126355,Serranópolis do Iguaçu,,,13.70,7.10,10.33,4.04,27.26,52.62,6.36,4645
2016,4126405,Sertaneja,,,31.25,8.45,10.76,4.47,30.67,41.21,4.87,5678
2016,4126504,Sertanópolis,,,11.30,7.91,27.40,2.31,22.96,17.63,19.64,16429
2016,4126603,Siqueira Campos,,,3.48,8.03,4.00,7.22,15.43,17.67,19.31,20303
2016,4126652,Sulina,,,28.57,7.06,1.87,3.90,18.92,54.77,3.47,3257
2016,4126678,Tamarana,,,15.46,6.10,6.60,0.11,12.63,35.09,9.87,13939
2016,4126702,Tamboara,,,0.00,10.54,5.57,1.50,13.88,34.12,13.76,5028
2016,4126801,Tapejara,,,15.46,8.21,24.68,0.51,18.83,18.18,27.78,15835
2016,4126900,Tapira,,,17.54,9.44,5.24,1.70,13.79,34.47,7.64,5824
2016,4127007,Teixeira Soares,,,16.53,5.31,2.61,7.84,18.70,54.24,5.11,11666
2016,4127106,Telêmaco Borba,,,7.53,6.87,24.34,3.43,29.40,3.55,58.37,76550
2016,4127205,Terra Boa,,,8.33,8.59,8.60,2.97,15.68,23.68,21.15,16887
2016,4127304,Terra Rica,,,4.63,8.45,20.12,2.17,13.26,24.51,16.55,16453
2016,4127403,Terra Roxa,,,17.94,7.51,7.39,0.29,24.30,34.27,12.03,17573
2016,4127502,Tibagi,,,10.03,7.67,6.18,0.72,28.81,56.51,5.34,20470
2016,4127601,Tijucas do Sul,,,4.67,6.87,5.43,0.37,14.50,16.48,7.97,16161
2016,4127700,Toledo,,,8.27,5.63,39.88,1.15,26.84,11.00,27.82,133824
2016,4127809,Tomazina,,,0.00,6.32,3.78,5.08,13.28,44.32,8.78,8544
2016,4127858,Três Barras do Paraná,,,0.00,6.29,4.43,1.07,16.56,43.64,9.59,12242
2016,4127882,Tunas do Paraná,,,0.00,4.12,2.64,0.00,9.03,19.35,16.27,7767
2016,4127908,Tuneiras do Oeste,,,10.20,9.27,8.61,2.45,13.74,46.88,6.73,8847
2016,4127957,Tupãssi,,,0.00,7.98,15.41,22.43,25.98,39.60,5.81,8269
2016,4127965,Turvo,,,22.03,7.07,2.49,4.45,18.25,20.41,38.39,13712
2016,4128005,Ubiratã,,,10.53,8.21,29.11,8.96,27.42,29.77,14.16,21812
2016,4128104,Umuarama,,,13.60,7.17,13.21,1.77,19.20,4.00,16.91,109132
2016,4128203,União da Vitória,,,10.55,7.47,11.15,1.00,16.54,3.16,24.28,56650
2016,4128302,Uniflor,,,0.00,4.61,10.83,0.47,15.00,42.69,4.62,2604
2016,4128401,Uraí,,,8.62,8.39,11.71,2.77,13.77,25.87,11.12,11678
2016,4128500,Wenceslau Braz,,,12.10,9.92,5.16,2.16,16.15,20.81,6.03,19852
2016,4128534,Ventania,,,15.04,6.93,2.50,0.60,13.76,43.45,7.83,11252
2016,4128559,Vera Cruz do Oeste,,,28.04,7.93,10.98,4.21,17.83,48.01,4.20,8958
2016,4128609,Verê,,,9.80,8.01,3.82,9.94,23.78,37.81,9.72,7745
2016,4128625,Alto Paraíso,,,0.00,6.59,2.67,1.37,18.22,48.69,4.84,3037
2016,4128633,Doutor Ulysses,,,15.15,4.31,0.64,0.41,7.65,38.79,3.41,5794
2016,4128658,Virmond,,,0.00,5.87,1.78,4.37,15.57,36.01,15.69,4090
2016,4128708,Vitorino,,,7.81,6.27,12.21,0.42,33.89,38.84,7.61,6853
2016,4128807,Xambrê,,,15.38,8.35,1.94,0.77,9.43,38.99,4.76,5986
2016,4200051,Abdon Batista,,,0.00,6.50,15.06,4.40,16.42,40.04,5.73,2617
2016,4200101,Abelardo Luz,,,6.37,5.74,8.88,7.44,22.56,37.50,13.79,17782
2016,4200200,Agrolândia,,,0.00,6.91,3.19,0.25,14.38,17.19,26.24,10427
2016,4200309,Agronômica,,,0.00,5.21,6.05,0.00,17.11,36.76,17.07,5371
2016,4200408,Água Doce,,,13.51,4.62,10.77,1.04,29.55,47.55,9.70,7143
2016,4200507,Águas de Chapecó,,,23.26,6.08,9.61,6.88,10.45,37.53,5.81,6412
2016,4200556,Águas Frias,,,0.00,6.26,8.14,7.43,24.29,26.18,19.64,2397
2016,4200606,Águas Mornas,,,12.99,6.28,5.08,1.44,15.68,27.29,15.50,6206
2016,4200705,Alfredo Wagner,,,9.09,7.77,2.33,1.47,18.22,51.73,5.52,9905
2016,4200754,Alto Bela Vista,,,,6.07,15.02,1.59,16.41,34.60,12.86,1977
2016,4200804,Anchieta,,,0.00,7.62,2.66,0.00,15.55,38.87,11.44,5909
2016,4200903,Angelina,,,0.00,10.80,3.34,3.64,15.09,43.87,7.91,4998
2016,4201000,Anita Garibaldi,,,19.61,9.73,5.10,4.35,11.98,29.41,6.55,7708
2016,4201109,Anitápolis,,,,5.84,2.58,5.13,12.22,33.81,6.09,3251
2016,4201208,Antônio Carlos,,,0.00,5.35,15.60,0.36,48.38,41.51,22.96,8223
2016,4201257,Apiúna,,,8.62,6.04,6.95,0.89,24.61,4.29,48.08,10432
2016,4201273,Arabutã,,,21.74,6.78,12.30,0.29,16.56,41.21,12.84,4278
2016,4201307,Araquari,,,1.82,3.75,19.09,0.55,62.80,2.11,61.63,33867
2016,4201406,Araranguá,,,12.29,6.32,11.21,1.10,15.72,6.91,17.12,66442
2016,4201505,Armazém,,,10.64,5.10,6.61,2.96,13.07,25.83,17.52,8431
2016,4201604,Arroio Trinta,,,25.00,8.70,18.15,8.32,16.76,28.29,14.80,3564
2016,4201653,Arvoredo,,,,4.41,1.24,0.60,26.83,25.03,47.51,2266
2016,4201703,Ascurra,,,0.00,5.62,9.54,1.17,13.37,4.92,25.42,7829
2016,4201802,Atalanta,,,0.00,8.57,3.27,0.72,19.69,32.01,15.71,3268
2016,4201901,Aurora,,,0.00,4.93,4.33,1.00,17.28,33.00,17.38,5681
2016,4201950,Balneário Arroio do Silva,,,13.99,8.76,6.50,2.02,7.91,10.02,8.71,11982
2016,4202008,Balneário Camboriú,,,8.12,4.85,27.54,0.43,24.85,0.17,15.11,131727
2016,4202057,Balneário Barra do Sul,,,14.60,8.54,11.75,0.29,11.61,8.19,14.77,10073
2016,4202073,Balneário Gaivota,,,14.39,7.11,5.04,2.13,8.42,15.85,11.13,10128
2016,4202081,Bandeirante,,,0.00,11.51,3.13,0.47,14.99,37.39,18.55,2779
2016,4202099,Barra Bonita,,,0.00,9.07,8.22,0.00,14.47,50.66,4.53,1764
2016,4202107,Barra Velha,,,5.88,7.61,14.05,0.29,31.86,1.93,14.00,27080
2016,4202131,Bela Vista do Toldo,,,0.00,5.90,1.61,1.45,16.22,59.91,4.92,6276
2016,4202156,Belmonte,,,29.41,7.02,7.73,5.83,12.17,38.36,4.55,2705
2016,4202206,Benedito Novo,,,25.21,6.46,18.24,1.06,15.03,4.91,43.55,11297
2016,4202305,Biguaçu,,,9.45,5.86,13.76,0.31,15.42,6.73,20.55,65528
2016,4202404,Blumenau,,,7.04,5.09,33.96,0.89,29.74,0.42,30.37,343715
2016,4202438,Bocaina do Sul,,,0.00,6.10,5.44,1.58,13.65,49.78,4.00,3440
2016,4202453,Bombinhas,,,10.53,4.76,9.20,0.11,21.81,3.20,14.16,18052
2016,4202503,Bom Jardim da Serra,,,20.83,6.65,5.92,0.87,16.54,49.98,5.40,4663
2016,4202537,Bom Jesus,,,0.00,4.53,3.94,1.66,21.86,26.68,21.64,2870
2016,4202578,Bom Jesus do Oeste,,,,9.75,1.90,2.21,13.20,36.66,6.56,2153
2016,4202602,Bom Retiro,,,22.90,7.01,3.09,9.77,19.05,49.07,7.14,9698
2016,4202701,Botuverá,,,16.95,6.77,7.13,2.71,32.99,2.99,61.88,5022
2016,4202800,Braço do Norte,,,8.53,5.37,15.57,3.88,20.92,10.74,26.07,32209
2016,4202859,Braço do Trombudo,,,22.22,8.42,3.37,0.00,25.30,7.60,48.55,3682
2016,4202875,Brunópolis,,,31.25,8.88,4.09,1.06,19.55,50.13,4.40,2589
2016,4202909,Brusque,,,3.47,5.17,22.52,1.37,27.67,0.06,39.45,125810
2016,4203006,Caçador,,,17.27,5.82,18.49,0.90,23.60,7.43,43.31,76571
2016,4203105,Caibi,,,0.00,7.87,3.84,0.83,19.71,24.05,21.37,6228
2016,4203154,Calmon,,,51.72,6.20,2.86,0.37,15.14,57.67,3.61,3389
2016,4203204,Camboriú,,,14.65,5.39,10.79,0.46,10.50,2.08,19.48,76592
2016,4203253,Capão Alto,,,0.00,6.86,5.71,0.00,25.80,44.89,13.91,2625
2016,4203303,Campo Alegre,,,0.00,6.67,7.63,0.41,21.47,14.44,41.60,12002
2016,4203402,Campo Belo do Sul,,,0.00,5.11,8.61,12.31,19.23,51.70,7.05,7237
2016,4203501,Campo Erê,,,0.00,7.54,4.70,8.25,19.93,35.30,9.89,8890
2016,4203600,Campos Novos,,,9.09,6.67,14.25,3.92,36.64,18.39,35.44,35383
2016,4203709,Canelinha,,,24.79,6.37,4.21,0.65,9.30,4.26,18.42,11781
2016,4203808,Canoinhas,,,8.27,7.29,11.86,1.35,17.83,17.61,18.85,54296
2016,4203907,Capinzal,,,9.43,5.24,37.90,2.82,23.38,10.23,33.75,22327
2016,4203956,Capivari de Baixo,,,14.79,6.21,22.56,1.24,17.64,1.11,51.00,23982
2016,4204004,Catanduvas,,,20.98,5.24,13.76,5.13,25.44,11.49,36.00,10503
2016,4204103,Caxambu do Sul,,,0.00,10.92,8.23,0.11,18.36,40.72,9.30,3939
2016,4204152,Celso Ramos,,,,6.14,4.95,0.00,13.88,36.90,6.60,2768
2016,4204178,Cerro Negro,,,33.33,5.74,2.27,9.24,17.06,56.81,6.24,3308
2016,4204194,Chapadão do Lageado,,,0.00,4.09,1.33,1.24,16.03,56.27,5.69,2933
2016,4204202,Chapecó,,,12.07,4.87,21.96,0.51,26.35,3.07,26.65,209553
2016,4204251,Cocal do Sul,,,5.13,5.52,32.00,0.31,24.46,4.45,45.72,16301
2016,4204301,Concórdia,,,5.80,5.53,36.68,1.31,26.50,7.61,28.01,73206
2016,4204350,Cordilheira Alta,,,37.04,4.70,6.37,0.00,29.39,14.37,17.49,4253
2016,4204400,Coronel Freitas,,,17.54,7.97,7.85,10.22,16.85,32.21,19.08,10165
2016,4204459,Coronel Martins,,,0.00,7.08,2.28,2.35,12.79,42.21,5.74,2541
2016,4204509,Corupá,,,9.43,6.98,12.05,0.31,16.44,19.74,25.47,15337
2016,4204558,Correia Pinto,,,18.69,8.98,21.84,3.67,28.13,6.94,55.17,13591
2016,4204608,Criciúma,,,7.04,5.61,26.99,0.89,21.89,0.61,27.62,209153
2016,4204707,Cunha Porã,,,7.63,10.62,6.72,7.57,30.92,13.88,25.26,11020
2016,4204756,Cunhataí,,,55.56,9.24,1.28,9.49,13.89,40.75,6.87,1949
2016,4204806,Curitibanos,,,12.14,8.20,11.43,1.32,20.61,8.24,29.73,39399
2016,4204905,Descanso,,,0.00,5.68,5.12,6.97,17.34,34.63,9.10,8452
2016,4205001,Dionísio Cerqueira,,,0.00,8.18,4.89,1.11,17.27,19.87,6.88,15395
2016,4205100,Dona Emma,,,0.00,6.68,2.33,1.20,14.48,22.58,25.75,4039
2016,4205159,Doutor Pedrinho,,,31.25,4.26,5.29,0.34,16.43,8.58,42.23,3990
2016,4205175,Entre Rios,,,0.00,6.00,1.42,0.47,10.76,44.17,2.69,3167
2016,4205191,Ermo,,,0.00,8.18,8.81,5.10,25.28,38.35,21.31,2077
2016,4205209,Erval Velho,,,20.83,6.93,7.63,1.48,18.88,38.86,10.35,4472
2016,4205308,Faxinal dos Guedes,,,20.55,6.04,10.02,8.62,24.88,28.53,26.41,10758
2016,4205357,Flor do Sertão,,,0.00,9.39,6.51,0.60,16.87,41.98,9.06,1597
2016,4205407,Florianópolis,,,6.09,5.17,39.18,0.45,25.93,0.29,10.83,477798
2016,4205431,Formosa do Sul,,,41.67,8.59,8.43,2.58,13.40,42.22,5.71,2562
2016,4205456,Forquilhinha,,,4.89,5.28,16.94,0.94,18.53,9.62,29.88,25560
2016,4205506,Fraiburgo,,,8.77,5.60,12.28,1.35,17.40,21.92,16.66,36102
2016,4205555,Frei Rogério,,,0.00,5.92,1.96,1.85,18.26,46.33,7.28,2197
2016,4205605,Galvão,,,0.00,9.56,4.05,7.29,17.01,37.24,9.75,3137
2016,4205704,Garopaba,,,3.57,5.33,8.91,0.16,14.71,2.80,14.44,21573
2016,4205803,Garuva,,,0.00,5.54,9.89,0.32,25.68,4.59,44.23,17134
2016,4205902,Gaspar,,,14.48,4.94,24.33,1.17,24.49,1.25,41.68,66213
2016,4206009,Governador Celso Ramos,,,17.24,5.25,10.72,0.36,12.62,15.09,7.15,14087
2016,4206108,Grão Pará,,,41.10,7.07,7.90,3.10,20.25,36.72,18.40,6507
2016,4206207,Gravatal,,,6.99,6.36,15.84,1.30,11.91,7.45,17.56,11313
2016,4206306,Guabiruba,,,10.53,4.42,10.54,1.14,24.43,0.47,44.24,22174
2016,4206405,Guaraciaba,,,11.76,7.37,3.29,1.05,17.83,33.35,13.44,10316
