Brasil e Município;Alfafa fenada;Algodão arbóreo (em caroço);Algodão herbáceo (em caroço);Amendoim (em casca);Banana (cacho);Batata-doce;Batata-inglesa;Cacau (em amêndoa);Café (em grão) Total;Café (em grão) Arábica;Café (em grão) Canephora;Caju;Castanha de caju;Erva-mate (folha verde);Fava (em grão);Feijão (em grão);Girassol (em grão);Guaraná (semente);Juta (fibra);Malva (fibra);Mamona (baga);Mandioca;Manga;Melancia;Melão;Milho (em grão);Noz (fruto seco);Pimenta-do-reino;Soja (em grão);Sorgo (em grão);Tomate;Trigo (em grão);Triticale (em grão);Tungue (fruto seco);Urucum (semente);Uva
Cansanção (BA);...;-;-;-;13750;-;-;-;-;-;-;...;250;-;-;92;-;-;-;-;-;12019;-;-;-;364;-;-;-;-;-;-;-;-;-;-
Canudos (BA);...;-;-;-;13675;-;-;-;-;-;-;...;-;-;-;145;-;-;-;-;-;12350;16600;20400;16071;130;-;-;-;-;-;-;-;-;-;24000
Capela do Alto Alegre (BA);...;-;-;-;-;-;-;-;-;-;-;...;-;-;-;2;-;-;-;-;-;6000;-;-;-;3;-;-;-;-;-;-;-;-;-;-
Capim Grosso (BA);...;-;-;-;5500;-;-;-;-;-;-;...;-;-;-;275;-;-;-;-;400;3920;-;-;-;240;-;-;-;-;-;-;-;-;-;-
Caraíbas (BA);...;-;-;-;6580;-;-;-;-;-;-;...;-;-;-;119;-;-;-;-;-;3425;11802;5333;-;144;-;-;-;-;-;-;-;-;-;-
Carinhanha (BA);...;-;1370;-;21716;-;-;-;-;-;-;...;-;-;-;196;-;-;-;-;-;3950;10968;9656;-;799;-;-;4047;430;-;-;-;-;-;-
Casa Nova (BA);...;-;-;-;17497;-;-;-;-;-;-;...;-;-;-;201;-;-;-;-;-;4577;25750;10200;19400;325;-;-;-;-;17417;-;-;-;-;28500
Castro Alves (BA);...;-;-;1042;6929;7000;-;778;-;-;-;...;-;-;-;727;-;-;-;-;-;8488;-;-;-;2600;-;-;-;-;-;-;-;-;-;-
Catolândia (BA);...;-;-;-;-;-;-;-;-;-;-;...;-;-;-;405;-;-;-;-;-;-;-;-;-;1160;-;-;-;1571;-;-;-;-;-;-
Caturama (BA);...;-;-;-;8333;-;-;-;-;-;-;...;-;-;-;159;-;-;-;-;-;2333;9200;-;-;626;-;-;-;-;-;-;-;-;-;-
Central (BA);...;-;-;-;-;-;-;-;-;-;-;...;-;-;-;154;-;-;-;-;263;5975;4000;-;-;844;-;-;-;600;-;-;-;-;-;-
Chorrochó (BA);...;-;-;-;4000;-;-;-;-;-;-;...;-;-;-;332;-;-;-;-;-;-;17350;7647;-;713;-;-;-;-;-;-;-;-;-;-
Cícero Dantas (BA);...;-;-;-;-;-;-;-;-;-;-;...;116;-;-;300;-;-;-;-;-;6000;5667;-;-;2376;-;-;-;-;-;-;-;-;-;-
Cipó (BA);...;-;-;517;8200;-;-;-;-;-;-;...;514;-;-;100;-;-;-;-;-;3118;1500;14467;-;244;-;-;-;-;37750;-;-;-;-;-
Cocos (BA);...;-;4630;-;2000;-;-;-;2573;2573;-;...;-;-;-;1133;-;-;-;-;-;2793;-;3350;-;8045;-;-;3377;-;-;-;-;-;-;-
Conceição do Coité (BA);...;-;-;1000;-;4500;-;-;-;-;-;...;-;-;-;73;-;-;-;-;-;6900;-;9667;-;89;-;-;-;-;-;-;-;-;-;-
Condeúba (BA);...;-;-;-;4000;-;-;-;-;-;-;...;-;-;-;131;-;-;-;-;-;6142;-;-;-;240;-;-;-;-;-;-;-;-;-;-
Contendas do Sincorá (BA);...;-;-;1200;9644;5351;-;-;647;647;-;...;-;-;-;420;-;-;-;-;-;8593;16086;23200;-;760;-;-;-;-;26900;-;-;-;-;-
Coração de Maria (BA);...;-;-;-;-;-;-;-;-;-;-;...;-;-;-;156;-;-;-;-;-;4333;-;-;-;268;-;-;-;-;-;-;-;-;-;-
Cordeiros (BA);...;-;-;-;-;-;-;-;-;-;-;...;-;-;-;90;-;-;-;-;-;4089;-;-;-;212;-;-;-;-;-;-;-;-;-;-
Coribe (BA);...;-;-;-;21610;-;-;-;-;-;-;...;-;-;-;489;-;-;-;-;-;3875;-;-;-;1200;-;-;-;1200;-;-;-;-;-;-
Coronel João Sá (BA);...;-;-;-;-;-;-;-;-;-;-;...;-;-;-;410;-;-;-;-;-;-;-;-;-;1080;-;-;-;-;-;-;-;-;-;-
Correntina (BA);...;-;4650;-;6000;-;-;-;-;-;-;...;-;-;-;1167;-;-;-;-;-;9629;10000;-;-;6700;-;-;3397;2099;-;-;-;-;-;-
Cotegipe (BA);...;-;-;-;5667;-;-;-;-;-;-;...;-;-;-;388;-;-;-;-;-;5133;-;-;-;3849;-;-;3930;1692;-;-;-;-;-;-
Cravolândia (BA);...;-;-;-;2150;-;-;300;1000;1000;-;...;-;-;-;1389;-;-;-;-;-;10000;-;6250;-;-;-;-;-;-;1000;-;-;-;-;-
Crisópolis (BA);...;-;-;1171;8500;-;-;-;-;-;-;...;350;-;-;616;-;-;-;-;-;10323;-;13200;-;2146;-;-;-;-;-;-;-;-;-;-
Cristópolis (BA);...;-;-;-;4500;-;-;-;-;-;-;...;-;-;-;706;-;-;-;-;-;4580;-;-;-;1233;-;-;-;-;-;-;-;-;-;-
Curaçá (BA);...;-;-;-;20000;-;-;-;-;-;-;...;-;-;-;189;-;-;-;-;-;4600;17500;22600;22398;298;-;-;-;-;23476;-;-;-;-;25800
Dário Meira (BA);...;-;-;-;9246;-;-;246;667;667;-;...;-;-;-;457;-;-;-;-;-;4818;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Dom Basílio (BA);...;-;-;-;8000;-;-;-;-;-;-;...;-;-;-;534;-;-;-;-;-;4000;9167;12143;-;890;-;-;-;-;-;-;-;-;-;-
Elísio Medrado (BA);...;-;-;925;5737;-;-;580;-;-;-;...;371;-;-;667;-;-;-;-;-;7537;-;-;-;920;-;-;-;-;-;-;-;-;-;10000
Encruzilhada (BA);...;-;-;-;5443;-;-;-;1133;1133;-;...;-;-;-;114;-;-;-;-;-;4221;-;-;-;267;-;-;-;-;-;-;-;-;-;-
Euclides da Cunha (BA);...;-;-;-;-;-;-;-;-;-;-;...;150;-;-;455;-;-;-;-;-;11958;-;-;-;2173;-;-;-;-;-;-;-;-;-;-
Fátima (BA);...;-;-;773;4500;-;-;-;-;-;-;...;100;-;-;160;-;-;-;-;-;6657;4500;-;-;1200;-;-;-;-;15000;-;-;-;-;-
Feira da Mata (BA);...;-;-;-;-;-;-;-;-;-;-;...;-;-;-;615;-;-;-;-;-;5340;-;-;-;706;-;-;-;-;30000;-;-;-;-;-
Feira de Santana (BA);...;-;-;-;-;-;-;-;-;-;-;...;-;-;-;68;-;-;-;-;-;3334;-;-;-;150;-;-;-;-;-;-;-;-;-;-
Filadélfia (BA);...;-;-;-;-;4000;-;-;-;-;-;...;-;-;-;42;-;-;-;-;320;2267;-;5667;-;103;-;-;-;-;-;-;-;-;-;-
Formosa do Rio Preto (BA);...;-;4388;-;10000;-;-;-;-;-;-;...;-;-;-;1172;-;-;-;-;-;5533;-;9350;-;7361;-;-;3688;1751;-;-;-;-;-;-
Gavião (BA);...;-;-;-;-;-;-;-;-;-;-;...;-;-;-;4;-;-;-;-;-;6000;-;-;-;9;-;-;-;-;-;-;-;-;-;-
Gentio do Ouro (BA);...;-;-;-;18150;-;-;-;-;-;-;...;-;-;-;237;-;-;-;-;480;3573;4000;5733;-;312;-;-;-;-;-;-;-;-;-;-
Glória (BA);...;-;-;-;14500;-;-;-;-;-;-;...;-;-;-;148;-;-;-;-;-;5033;26583;11317;10625;180;-;-;-;-;-;-;-;-;-;-
Guajeru (BA);...;-;-;-;-;-;-;-;-;-;-;...;-;-;-;84;-;-;-;-;-;3000;-;5000;-;100;-;-;-;-;-;-;-;-;-;-
Guanambi (BA);...;-;714;-;21241;-;-;-;-;-;-;...;-;-;-;153;-;-;-;-;-;6060;10033;8563;-;450;-;-;-;535;35000;-;-;-;-;25222
Heliópolis (BA);...;-;-;500;6333;-;-;-;-;-;-;...;146;-;-;80;-;-;-;-;-;5836;6333;-;-;4000;-;-;-;-;-;-;-;-;-;-
Iaçu (BA);...;-;-;-;15240;-;-;-;-;-;-;...;-;-;-;261;-;-;-;-;-;5340;17538;4411;-;200;-;-;-;-;18000;-;-;-;-;-
Ibiassucê (BA);...;-;-;-;5500;-;-;-;-;-;-;...;-;-;-;130;-;-;-;-;-;3935;-;-;-;193;-;-;-;-;-;-;-;-;-;-
Ibicoara (BA);...;-;-;-;10000;-;50000;-;1750;1750;-;...;-;-;-;1400;-;-;-;-;-;10000;-;-;-;4000;-;-;-;-;90000;-;-;-;-;-
Ibipeba (BA);...;-;-;-;20778;-;-;-;-;-;-;...;-;-;-;400;-;-;-;-;623;5200;8000;-;-;796;-;-;-;667;21000;-;-;-;-;-
Ibipitanga (BA);...;-;-;-;-;-;-;-;-;-;-;...;-;-;-;143;-;-;-;-;-;3750;-;-;-;283;-;-;-;600;-;-;-;-;-;-
Ibiquera (BA);...;-;-;-;-;-;-;-;-;-;-;...;-;-;-;314;-;-;-;-;400;3500;-;2333;-;290;-;-;-;-;-;-;-;-;-;-
Ibitiara (BA);...;-;-;-;3000;-;-;-;500;500;-;...;-;-;-;120;-;-;-;-;200;10000;-;25000;-;60;-;-;-;-;40000;-;-;-;-;-
Ibititá (BA);...;-;-;-;6000;-;-;-;-;-;-;...;-;-;-;421;-;-;-;-;751;6375;-;20233;-;1332;-;-;-;760;32079;-;-;-;-;-
Ibotirama (BA);...;-;-;-;6769;7667;-;-;-;-;-;...;-;-;-;293;-;-;-;-;-;3771;11333;6800;-;388;-;-;-;833;-;-;-;-;-;-
Ichu (BA);...;-;-;-;-;-;-;-;-;-;-;...;-;-;-;39;-;-;-;-;-;1875;-;-;-;61;-;-;-;-;-;-;-;-;-;-
Igaporã (BA);...;-;900;-;4667;-;-;-;500;500;-;...;-;-;-;253;-;-;-;-;-;6750;-;-;-;283;-;-;-;467;-;-;-;-;-;-
Iguaí (BA);...;-;-;-;5773;-;-;338;1050;1050;-;...;-;-;-;557;-;-;-;-;-;6549;-;-;-;771;-;-;-;-;22667;-;-;-;-;-
Inhambupe (BA);...;-;-;1400;9556;-;-;-;-;-;-;...;-;-;-;928;-;-;-;-;-;11846;-;20000;-;5216;-;-;-;-;-;-;-;-;-;-
Ipecaetá (BA);...;-;-;-;-;-;-;-;-;-;-;...;-;-;-;77;-;-;-;-;-;2350;-;-;-;122;-;-;-;-;-;-;-;-;-;-
Ipirá (BA);...;-;-;-;-;-;-;-;-;-;-;...;-;-;-;87;-;-;-;-;-;-;-;-;-;60;-;-;-;-;-;-;-;-;-;-
Ipupiara (BA);...;-;-;-;6800;-;-;-;-;-;-;...;-;-;-;259;-;-;-;-;500;4714;-;4925;-;412;-;-;-;-;-;-;-;-;-;-
Irajuba (BA);...;-;-;-;4600;6000;-;-;1150;1150;-;...;333;-;-;1400;-;-;-;-;-;6000;15500;16000;-;5000;-;-;-;-;-;-;-;-;-;-
Iramaia (BA);...;-;-;500;7167;3400;-;-;655;655;-;...;-;-;-;241;-;-;-;-;667;5824;-;6884;-;850;-;-;-;-;26200;-;-;-;-;-
Iraquara (BA);...;-;-;-;37750;-;-;-;480;480;-;...;-;-;-;763;-;-;-;-;314;9070;10000;23000;-;2401;-;-;-;-;42000;-;-;-;-;-
Irará (BA);...;-;-;640;-;-;-;-;-;-;-;...;-;-;-;167;-;-;-;-;-;5733;-;-;-;241;-;-;-;-;-;-;-;-;-;-
Irecê (BA);...;-;-;-;18500;-;-;-;-;-;-;...;-;-;-;400;-;-;-;-;550;-;-;-;-;790;-;-;-;720;18300;-;-;-;-;-
Itaberaba (BA);...;-;-;500;5910;-;-;-;-;-;-;...;-;-;-;260;-;-;-;-;400;3629;6784;6830;-;485;-;-;-;-;18000;-;-;-;-;-
Itaeté (BA);...;-;-;800;-;-;-;-;-;-;-;...;-;-;-;170;-;-;-;-;325;2535;-;2944;-;330;-;-;-;-;18500;-;-;-;-;-
Itagi (BA);...;-;-;600;4774;4000;-;245;429;429;-;...;-;-;-;667;-;-;-;-;-;6681;-;-;-;2000;-;1000;-;-;20750;-;-;-;-;-
Itaguaçu da Bahia (BA);...;-;1000;-;6200;-;-;-;-;-;-;...;-;-;-;386;-;-;-;-;794;7060;6000;6667;20300;2576;-;-;-;489;30667;-;-;-;-;-
Itambé (BA);...;-;-;-;6754;-;-;424;988;988;-;...;-;-;-;169;-;-;-;-;-;6250;-;-;-;400;-;-;-;-;-;-;-;-;-;-
Itapetinga (BA);...;-;-;-;-;-;-;550;-;-;-;...;-;-;-;600;-;-;-;-;-;9400;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Itapicuru (BA);...;-;-;-;14400;-;-;-;-;-;-;...;277;-;-;275;-;-;-;-;-;7778;-;8197;21886;2967;-;-;2840;-;-;-;-;-;-;-
Itaquara (BA);...;-;-;2000;6444;3167;-;-;3000;3000;-;...;-;-;-;1000;-;-;-;-;-;4500;-;5033;-;1800;-;-;-;-;32000;-;-;-;-;-
Itarantim (BA);...;-;-;-;10000;-;-;-;-;-;-;...;-;-;-;1000;-;-;-;-;-;10000;-;-;-;5200;-;-;-;-;-;-;-;-;-;-
Itatim (BA);...;-;-;-;-;-;-;-;-;-;-;...;-;-;-;200;-;-;-;-;-;3200;-;9800;-;410;-;-;2480;3556;-;-;-;-;-;-
Itiruçu (BA);...;-;-;286;250;-;-;-;839;839;-;...;-;-;-;1000;-;-;-;-;-;18400;-;1200;-;2500;-;-;-;-;1150;-;-;-;-;-
Itiúba (BA);...;-;-;-;7500;4250;-;-;500;500;-;...;-;-;-;43;-;-;-;-;-;6380;-;4800;-;170;-;-;-;-;-;-;-;-;-;-
Itororó (BA);...;-;-;-;5250;-;-;328;-;-;-;...;-;-;-;500;-;-;-;-;-;3533;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Ituaçu (BA);...;-;200;-;15000;-;-;-;1667;1667;-;...;-;-;-;533;-;-;-;-;-;10000;20000;20000;-;2000;-;-;-;-;50000;-;-;-;-;-
Iuiu (BA);...;-;1991;-;4000;-;-;-;-;-;-;...;-;-;-;192;-;-;-;-;700;3320;-;-;-;634;-;-;-;1058;-;-;-;-;-;-
Jaborandi (BA);...;-;4729;-;17500;-;-;-;-;-;-;...;-;-;-;1220;-;-;-;-;-;3200;-;-;-;6509;-;-;3244;1581;-;-;-;-;-;-
Jacaraci (BA);...;-;-;-;2850;-;-;-;600;600;-;...;-;-;-;233;-;-;-;-;-;4000;-;-;-;373;-;-;-;-;-;-;-;-;-;-
Jacobina (BA);...;-;-;-;7396;-;-;-;-;-;-;...;-;-;-;90;-;-;-;-;475;4667;-;-;-;250;-;-;-;-;12686;-;-;-;-;-
Jaguaquara (BA);...;-;-;1300;5460;-;-;301;567;567;-;...;-;-;-;650;-;250;-;-;-;6223;-;7711;-;2367;-;500;-;-;35375;-;-;-;1000;-
Jaguarari (BA);...;-;-;-;3417;4333;-;-;-;-;-;...;-;-;-;85;-;-;-;-;533;2071;3750;3000;-;122;-;-;-;-;-;-;-;-;-;-
Jequié (BA);...;-;-;657;7171;4600;-;215;540;540;-;...;-;-;-;2030;-;-;-;-;-;9256;6257;20609;-;11750;-;1333;-;-;19250;-;-;-;650;-
Jeremoabo (BA);...;-;-;-;25000;6500;-;-;-;-;-;...;-;-;-;482;-;-;-;-;-;9000;-;-;-;3000;-;-;-;-;50000;-;-;-;-;-
Jitaúna (BA);...;-;-;656;4478;-;-;462;-;-;-;...;-;-;-;521;-;-;-;-;-;12722;-;25667;-;557;-;1500;-;-;18600;-;-;-;-;-
João Dourado (BA);...;-;-;-;-;-;-;-;-;-;-;...;-;-;-;545;-;-;-;-;684;4000;-;-;-;871;-;-;-;767;42933;-;-;-;-;8000
Juazeiro (BA);...;-;-;-;31086;-;-;-;-;-;-;...;-;-;-;216;-;-;-;-;-;5300;29615;29478;29863;294;-;-;-;-;20435;-;-;-;-;30996
Jussara (BA);...;-;-;-;6000;-;-;-;-;-;-;...;-;-;-;262;-;-;-;-;596;5000;-;-;-;883;-;-;-;740;39900;-;-;-;-;-
Jussiape (BA);...;-;-;-;14154;-;-;-;884;884;-;...;-;-;-;611;-;-;-;-;-;3330;10764;-;-;660;-;-;-;-;-;-;-;-;-;-
Lafaiete Coutinho (BA);...;-;-;467;7000;4533;-;-;551;551;-;...;-;-;-;316;-;-;-;-;-;5529;7000;8667;-;688;-;-;-;-;18500;-;-;-;-;-
Lagoa Real (BA);...;-;200;-;8000;-;-;-;-;-;-;...;-;-;-;160;-;-;-;-;-;8000;-;-;-;100;-;-;-;-;-;-;-;-;-;-
Lajedinho (BA);...;-;-;-;21400;-;-;-;-;-;-;...;-;-;-;200;-;-;-;-;500;4333;-;11200;-;367;-;-;-;-;-;-;-;-;-;-
Lajedo do Tabocal (BA);...;-;-;-;3000;-;-;-;505;505;-;...;-;-;-;400;-;-;-;-;-;4000;-;5533;-;375;-;-;-;-;52640;-;-;-;-;-
Lamarão (BA);...;-;-;1000;6000;4000;-;-;-;-;-;...;267;-;-;300;-;-;-;-;-;7714;-;-;-;310;-;-;-;-;-;-;-;-;-;-
Lapão (BA);...;-;-;-;14667;-;-;-;-;-;-;...;-;-;-;393;-;-;-;-;616;-;-;6520;-;1497;-;-;-;1125;45276;-;-;-;-;-
Lençóis (BA);...;-;-;-;27600;-;-;-;672;672;-;...;-;-;-;285;-;-;-;-;400;15000;-;25000;-;3863;-;-;-;-;30000;-;-;-;-;-
Licínio de Almeida (BA);...;-;-;-;4667;-;-;-;1227;1227;-;...;-;-;-;244;-;-;-;-;-;6000;13750;-;-;763;-;-;-;-;-;-;-;-;-;-
Livramento de Nossa Senhora (BA);...;-;740;-;9600;-;-;-;-;-;-;...;-;-;-;321;-;-;-;-;-;4670;9015;12238;-;767;-;-;-;-;22000;-;-;-;-;-
Macajuba (BA);...;-;-;-;-;-;-;-;-;-;-;...;-;-;-;238;-;-;-;-;-;6700;-;2000;-;336;-;-;-;-;-;-;-;-;-;-
Macarani (BA);...;-;-;-;3133;-;-;300;612;612;-;...;-;-;-;600;-;-;-;-;-;9567;-;-;-;1500;-;-;-;-;-;-;-;-;-;-
Macaúbas (BA);...;-;-;-;14000;-;-;-;500;500;-;...;-;-;-;130;-;-;-;-;-;4000;9800;2692;-;150;-;-;-;-;20000;-;-;-;-;-
Macururé (BA);...;-;-;-;-;-;-;-;-;-;-;...;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Maetinga (BA);...;-;-;-;-;-;-;-;-;-;-;...;-;-;-;104;-;-;-;-;-;4180;-;-;-;243;-;-;-;400;-;-;-;-;-;-
Maiquinique (BA);...;-;-;-;5500;-;-;640;-;-;-;...;-;-;-;800;-;-;-;-;-;7340;-;-;-;2500;-;-;-;-;-;-;-;-;-;-
Mairi (BA);...;-;-;-;-;-;-;-;-;-;-;...;-;-;-;48;-;-;-;-;-;-;-;-;-;35;-;-;-;-;-;-;-;-;-;-
Malhada (BA);...;-;2203;-;24083;-;-;-;-;-;-;...;-;-;-;461;-;-;-;-;-;3500;-;4608;-;1047;-;-;2837;867;-;-;-;-;-;-
Malhada de Pedras (BA);...;-;600;-;-;-;-;-;-;-;-;...;-;-;-;200;-;-;-;-;-;5000;-;5000;-;100;-;-;-;-;-;-;-;-;-;-
Manoel Vitorino (BA);...;-;500;400;3500;4500;-;-;-;-;-;...;-;-;-;222;-;-;-;-;-;5219;6000;13231;-;300;-;-;-;-;19429;-;-;-;-;-
Mansidão (BA);...;-;-;-;-;-;-;-;-;-;-;...;-;-;-;217;-;-;-;-;-;3000;-;5500;-;516;-;-;-;-;-;-;-;-;-;-
Maracás (BA);...;-;-;-;3867;-;-;-;857;857;-;...;-;-;-;200;-;-;-;-;625;333;21450;3099;1053;480;-;-;-;-;25;-;-;-;-;-
Marcionílio Souza (BA);...;-;-;-;5200;-;-;-;-;-;-;...;-;-;-;200;-;-;-;-;333;3000;2500;10222;-;550;-;-;-;-;30000;-;-;-;-;-
Matina (BA);...;-;-;-;3667;-;-;-;-;-;-;...;-;-;-;155;-;-;-;-;-;6333;-;3800;-;300;-;-;-;413;-;-;-;-;-;-
Miguel Calmon (BA);...;-;-;-;14250;-;-;-;753;753;-;...;-;-;-;160;-;-;-;-;340;3335;-;-;-;367;-;-;-;-;-;-;-;-;-;-
Milagres (BA);...;-;-;-;-;-;-;-;-;-;-;...;-;-;-;250;-;-;-;-;-;4800;-;11417;-;400;-;-;-;-;-;-;-;-;-;-
Mirangaba (BA);...;-;-;-;16813;-;-;-;-;-;-;...;-;-;-;158;-;-;-;-;275;2835;-;-;-;350;-;-;-;-;-;-;-;-;-;-
Mirante (BA);...;-;-;-;5750;3800;-;-;-;-;-;...;-;-;-;246;-;-;-;-;-;3671;4367;6000;-;1327;-;-;-;-;17800;-;-;-;-;-
Monte Santo (BA);...;-;-;-;-;-;-;-;-;-;-;...;200;-;-;31;-;-;-;-;-;12761;-;-;-;1810;-;-;-;-;-;-;-;-;-;-
Morpará (BA);...;-;-;-;-;-;-;-;-;-;-;...;-;-;-;197;-;-;-;-;-;3800;6231;4182;-;316;-;-;-;-;-;-;-;-;-;-
Morro do Chapéu (BA);...;-;-;-;10733;10900;-;-;876;876;-;...;-;-;-;347;-;-;-;-;398;3959;13000;-;-;646;-;-;-;-;61300;-;-;-;-;2000
Mortugaba (BA);...;-;-;-;5200;-;-;-;533;533;-;...;-;-;-;290;-;-;-;-;-;4780;-;-;-;333;-;-;-;-;-;-;-;-;-;-
Mucugê (BA);...;-;-;-;-;4800;48167;-;2469;2469;-;...;-;-;-;1360;-;-;-;-;-;11000;21423;25320;-;7619;-;-;3900;3500;93333;-;-;-;-;1719
Mulungu do Morro (BA);...;-;-;-;-;-;-;-;797;797;-;...;-;-;-;340;-;-;-;-;453;5332;-;-;-;383;-;-;-;-;49620;-;-;-;-;-
Mundo Novo (BA);...;-;-;-;1060;-;-;-;1060;1060;-;...;-;-;-;800;-;-;-;-;-;8000;-;-;-;1200;-;-;-;-;-;-;-;-;-;-
Muquém do São Francisco (BA);...;-;-;-;-;-;-;-;-;-;-;...;-;-;-;195;-;-;-;-;400;2500;-;4622;-;291;-;-;626;353;-;-;-;-;-;-
Nordestina (BA);...;-;-;-;-;-;-;-;-;-;-;...;-;-;-;33;-;-;-;-;-;2400;-;-;-;55;-;-;-;-;-;-;-;-;-;-
Nova Canaã (BA);...;-;-;-;6055;-;-;348;1010;1010;-;...;-;-;-;567;-;-;-;-;-;6337;-;-;-;772;-;-;-;-;25333;-;-;-;-;-
Nova Fátima (BA);...;-;-;-;-;-;-;-;-;-;-;...;-;-;-;12;-;-;-;-;-;6000;-;-;-;29;-;-;-;-;-;-;-;-;-;-
Nova Itarana (BA);...;-;-;-;-;-;-;-;621;621;-;...;333;-;-;294;-;-;-;-;-;1700;-;13704;-;5500;-;-;-;-;-;-;-;-;-;-
Nova Redenção (BA);...;-;-;-;20000;-;-;-;-;-;-;...;-;-;-;31;-;-;-;-;300;12000;-;7600;-;6400;-;-;-;-;40000;-;-;-;-;-
Nova Soure (BA);...;-;-;1150;15800;-;-;-;-;-;-;...;516;-;-;53;-;-;-;-;-;1573;2000;24847;-;151;-;-;-;-;-;-;-;-;-;-
Novo Horizonte (BA);...;-;-;-;15000;-;-;-;-;-;-;...;-;-;-;906;-;-;-;-;-;19706;-;-;-;1424;-;-;-;-;50000;-;-;-;-;-
Novo Triunfo (BA);...;-;-;-;-;-;-;-;-;-;-;...;200;-;-;200;-;-;-;-;-;11000;-;-;-;1780;-;-;-;-;-;-;-;-;-;-
Olindina (BA);...;-;-;-;9667;-;-;-;-;-;-;...;383;-;-;158;-;-;-;-;-;2750;-;-;-;1669;-;-;-;-;-;-;-;-;-;-
Oliveira dos Brejinhos (BA);...;-;-;-;4000;-;-;-;-;-;-;...;-;-;-;238;-;-;-;-;-;2286;11250;2033;-;286;-;-;-;-;-;-;-;-;-;-
Ourolândia (BA);...;-;-;-;7000;-;-;-;-;-;-;...;-;-;-;91;-;-;-;-;421;-;-;-;-;166;-;-;-;-;-;-;-;-;-;-
Palmas de Monte Alto (BA);...;-;1901;-;14714;-;-;-;-;-;-;...;-;-;-;200;-;-;-;-;-;5225;-;3830;-;990;-;-;-;475;-;-;-;-;-;-
Palmeiras (BA);...;-;-;-;9054;-;-;-;250;250;-;...;-;-;-;193;-;-;-;-;2000;6000;-;20000;-;252;-;-;-;-;50000;-;-;-;-;-
Paramirim (BA);...;-;-;-;9727;-;-;-;-;-;-;...;-;-;-;246;-;-;-;-;-;4333;14170;6050;-;602;-;-;-;-;17000;-;-;-;-;-
Paratinga (BA);...;-;-;-;-;-;-;-;-;-;-;...;-;-;-;620;-;-;-;-;-;4133;-;-;-;500;-;-;-;500;-;-;-;-;-;-
Paripiranga (BA);...;-;-;-;7500;-;20700;-;-;-;-;...;-;-;-;1200;-;-;-;-;-;12476;4667;-;-;7200;-;-;-;-;-;-;-;-;-;-
Paulo Afonso (BA);...;-;-;-;8889;-;-;-;-;-;-;...;-;-;-;197;-;-;-;-;-;-;5400;11326;4500;283;-;-;-;-;-;-;-;-;-;19000
Pé de Serra (BA);...;-;-;-;-;-;-;-;-;-;-;...;-;-;-;11;-;-;-;-;-;500;-;-;-;21;-;-;-;-;-;-;-;-;-;-
Pedro Alexandre (BA);...;-;-;-;-;-;-;-;-;-;-;...;-;-;-;563;-;-;-;-;-;8600;-;-;-;3960;-;-;-;-;-;-;-;-;-;-
Piatã (BA);...;-;-;-;9500;-;-;-;990;990;-;...;-;-;-;783;-;-;-;-;-;4027;-;-;-;950;-;-;-;-;20700;-;-;-;-;-
Pilão Arcado (BA);...;-;-;-;3000;1000;-;-;-;-;-;...;-;-;-;160;-;-;-;-;-;2191;-;2037;-;271;-;-;-;-;-;-;-;-;-;-
Pindaí (BA);...;-;1565;-;4000;-;-;-;-;-;-;...;-;-;-;139;-;-;-;-;-;3340;-;-;-;242;-;-;-;978;-;-;-;-;-;-
Pindobaçu (BA);...;-;-;-;18132;6000;-;-;-;-;-;...;-;-;-;114;-;-;-;-;267;2335;4000;6567;-;95;-;-;-;-;-;-;-;-;-;-
Pintadas (BA);...;-;-;-;-;-;-;-;-;-;-;...;-;-;-;66;-;-;-;-;-;-;-;-;-;54;-;-;-;-;-;-;-;-;-;-
Piripá (BA);...;-;-;-;-;-;-;-;-;-;-;...;-;-;-;200;-;-;-;-;-;4167;-;-;-;204;-;-;-;-;-;-;-;-;-;-
Piritiba (BA);...;-;-;-;5750;-;-;-;-;-;-;...;-;-;-;427;-;-;-;-;-;7315;-;7333;-;539;-;-;-;-;33286;-;-;-;-;-
Planaltino (BA);...;-;-;-;3000;-;-;-;500;500;-;...;-;-;-;375;-;-;-;-;700;100;-;6000;-;375;-;-;-;-;50000;-;-;-;-;-
Planalto (BA);...;-;-;-;5460;4756;-;-;984;984;-;...;-;-;-;266;-;-;-;-;-;3751;-;5750;-;315;-;-;-;-;65042;-;-;-;-;-
Poções (BA);...;-;-;-;12323;6333;-;-;714;714;-;...;-;-;-;265;-;-;-;-;667;4867;-;-;-;369;-;-;-;-;20624;-;-;-;-;-
Ponto Novo (BA);...;-;-;-;16085;7500;-;-;-;-;-;...;-;-;-;51;-;-;-;-;963;6906;10314;17000;-;89;-;-;-;-;20000;-;-;-;-;-
Potiraguá (BA);...;-;-;-;5000;-;-;367;-;-;-;...;-;-;-;900;-;-;-;-;-;10000;-;-;-;4625;-;-;-;-;-;-;-;-;-;-
Presidente Dutra (BA);...;-;-;-;16333;-;-;-;-;-;-;...;-;-;-;403;-;-;-;-;660;4325;-;-;-;722;-;-;-;550;-;-;-;-;-;-
